id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,sold_quantity,available_quantity,official_store_id,official_store_name,use_thumbnail_id,accepts_mercadopago,tags,shipping,stop_time,seller,seller_address,address,attributes,installments,winner_item_id,catalog_listing,discounts,promotions,inventory_id
MCO1220645648,Xiaomi Redmi Note 11s Dual Sim 128 Gb Gris Grafito 8 Gb Ram,new,670312-MLA52131542566_102022,MCO18983362,gold_special,https://www.mercadolibre.com.co/xiaomi-redmi-note-11s-dual-sim-128-gb-gris-grafito-8-gb-ram/p/MCO18983362,buy_it_now,MCO,MCO1055,MCO-CELLPHONES,http://http2.mlstatic.com/D_670312-MLA52131542566_102022-I.jpg,COP,1,959900,,,25,50,209.0,Teknopolis,True,True,"['good_quality_thumbnail', 'standard_price_by_channel', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'promise': None}",2043-01-29T04:00:00.000Z,"{'id': 205606809, 'nickname': 'TEKNOPOLISCOLOMBIA', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2016-02-10T10:10:34.000-04:00', 'tags': ['brand', 'large_seller', 'eshop', 'mshops', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.co/TEKNOPOLISCOLOMBIA', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 621, 'completed': 10139, 'period': 'historic', 'ratings': {'negative': 0.07, 'neutral': 0.04, 'positive': 0.89}, 'total': 10760}, 'metrics': {'sales': {'period': '60 days', 'completed': 1814}, 'claims': {'period': '60 days', 'rate': 0.0089, 'value': 17}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0108, 'value': 20}, 'cancellations': {'period': '60 days', 'rate': 0.0021, 'value': 4}}}, 'eshop': {'eshop_id': 204355, 'seller': 205606809, 'nick_name': 'TEKNOPOLISCOLOMBIA', 'eshop_status_id': 1, 'site_id': 'MCO', 'eshop_experience': 0, 'eshop_rubro': None, 'eshop_locations': [], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/205606809v0ec735.png'}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'CO', 'name': 'Colombia'}, 'state': {'id': 'CO-CUN', 'name': 'Cundinamarca'}, 'city': {'id': 'TUNPQ0NPVGFiYzZm', 'name': 'Cota'}}","{'state_id': 'CO-CUN', 'state_name': 'Cundinamarca', 'city_id': 'TUNPQ0NPVGFiYzZm', 'city_name': 'Cota'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'DETAILED_MODEL', 'name': 'Modelo detallado', 'value_id': '13261884', 'value_name': '8 GB', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13261884', 'name': '8 GB', 'struct': None, 'source': 1000427007642219}], 'source': 1000427007642219, 'value_type': 'string'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '10487118', 'value_name': 'Mali-G57 MC2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '10487118', 'name': 'Mali-G57 MC2', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '199791', 'value_name': 'Redmi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '199791', 'name': 'Redmi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '12361989', 'value_name': 'Note 11S', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '12361989', 'name': 'Note 11S', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PACKAGE_LENGTH', 'name': 'Largo del paquete', 'value_id': None, 'value_name': '17.8 cm', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 17.8, 'unit': 'cm'}, 'values': [{'id': None, 'name': '17.8 cm', 'struct': {'number': 17.8, 'unit': 'cm'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PACKAGE_WEIGHT', 'name': 'Peso del paquete', 'value_id': None, 'value_name': '380 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 380, 'unit': 'g'}, 'values': [{'id': None, 'name': '380 g', 'struct': {'number': 380, 'unit': 'g'}, 'source': 4333789534002961}], 'source': 4333789534002961, 'value_type': 'number_unit'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '11578048', 'value_name': 'MediaTek Helio G96', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11578048', 'name': 'MediaTek Helio G96', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '2087825', 'value_name': '179 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 179, 'unit': 'g'}, 'values': [{'id': '2087825', 'name': '179 g', 'struct': {'number': 179, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]","{'quantity': 36, 'amount': 26663.89, 'rate': 0, 'currency_id': 'COP'}",,True,,[],DGEQ21547
MCO1294757783,Xiaomi Redmi Note 11 (snapdragon) Dual Sim 128 Gb Azul Estelar 4 Gb Ram,new,691220-MLA52140683350_102022,MCO18924351,gold_special,https://www.mercadolibre.com.co/xiaomi-redmi-note-11-snapdragon-dual-sim-128-gb-azul-estelar-4-gb-ram/p/MCO18924351,buy_it_now,MCO,MCO1055,MCO-CELLPHONES,http://http2.mlstatic.com/D_691220-MLA52140683350_102022-I.jpg,COP,2,721000,,,5,1,,,True,True,"['immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'promise': None}",2043-05-08T04:00:00.000Z,"{'id': 207591665, 'nickname': 'CELULANDER', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2016-03-02T22:56:11.000-04:00', 'tags': ['normal', 'mshops', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.co/CELULANDER', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'silver', 'transactions': {'canceled': 58, 'completed': 872, 'period': 'historic', 'ratings': {'negative': 0.2, 'neutral': 0.1, 'positive': 0.7}, 'total': 930}, 'metrics': {'sales': {'period': '60 days', 'completed': 173}, 'claims': {'period': '60 days', 'rate': 0.0108, 'value': 2}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0059, 'value': 1}, 'cancellations': {'period': '60 days', 'rate': 0, 'value': 0}}}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'CO', 'name': 'Colombia'}, 'state': {'id': 'CO-ANT', 'name': 'Antioquia'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}}","{'state_id': 'CO-ANT', 'state_name': 'Antioquia', 'city_id': 'TUNPQ01FRGRjNjc4', 'city_name': 'Medellín'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '7671213', 'value_name': 'Adreno 610', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7671213', 'name': 'Adreno 610', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '199791', 'value_name': 'Redmi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '199791', 'name': 'Redmi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '11889214', 'value_name': 'Note 11 (Snapdragon)', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11889214', 'name': 'Note 11 (Snapdragon)', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '11674241', 'value_name': 'Snapdragon 680', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11674241', 'name': 'Snapdragon 680', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '2087825', 'value_name': '179 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 179, 'unit': 'g'}, 'values': [{'id': '2087825', 'name': '179 g', 'struct': {'number': 179, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]","{'quantity': 36, 'amount': 20027.78, 'rate': 0, 'currency_id': 'COP'}",,True,,[],
MCO1293158175,Nokia 105 4g 128 Mb Negro 48 Mb Ram,new,752332-MLA52140990343_102022,MCO18927423,gold_special,https://www.mercadolibre.com.co/nokia-105-4g-128-mb-negro-48-mb-ram/p/MCO18927423,buy_it_now,MCO,MCO1055,MCO-CELLPHONES,http://http2.mlstatic.com/D_752332-MLA52140990343_102022-I.jpg,COP,3,109000,,,2,1,,,True,True,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'drop_off', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'promise': None}",2043-05-04T04:00:00.000Z,"{'id': 743887455, 'nickname': 'PARO9460881', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2021-04-14T21:20:14.000-04:00', 'tags': ['normal', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.co/PARO9460881', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'silver', 'transactions': {'canceled': 85, 'completed': 697, 'period': 'historic', 'ratings': {'negative': 0.14, 'neutral': 0.01, 'positive': 0.85}, 'total': 782}, 'metrics': {'sales': {'period': '60 days', 'completed': 112}, 'claims': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 4, 'real_rate': 0.0312}}, 'delayed_handling_time': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 15, 'real_rate': 0.1209}}, 'cancellations': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 0, 'real_rate': 0}}}}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'CO', 'name': 'Colombia'}, 'state': {'id': 'CO-ATL', 'name': 'Atlantico'}, 'city': {'id': 'TUNPQ1NPTDI3MjFl', 'name': 'Soledad'}}","{'state_id': 'CO-ATL', 'state_name': 'Atlantico', 'city_id': 'TUNPQ1NPTDI3MjFl', 'city_name': 'Soledad'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '2879', 'value_name': 'Nokia', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2879', 'name': 'Nokia', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '11683976', 'value_name': '105 4G', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11683976', 'name': '105 4G', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '11683975', 'value_name': 'Unisoc T107', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11683975', 'name': 'Unisoc T107', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '11683974', 'value_name': '80.1 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 80.1, 'unit': 'g'}, 'values': [{'id': '11683974', 'name': '80.1 g', 'struct': {'number': 80.1, 'unit': 'g'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]","{'quantity': 36, 'amount': 3027.78, 'rate': 0, 'currency_id': 'COP'}",,True,,[],
MCO647313087,Xiaomi Redmi 9a Dual Sim 32 Gb Verde Majestuoso 2 Gb Ram,new,972411-MLA43167912108_082020,MCO15927747,gold_special,https://www.mercadolibre.com.co/xiaomi-redmi-9a-dual-sim-32-gb-verde-majestuoso-2-gb-ram/p/MCO15927747,buy_it_now,MCO,MCO1055,MCO-CELLPHONES,http://http2.mlstatic.com/D_972411-MLA43167912108_082020-I.jpg,COP,4,343161,,,50,1,,,True,True,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'cross_docking', 'mode': 'me2', 'tags': ['mandatory_free_shipping'], 'promise': None}",2041-07-11T04:00:00.000Z,"{'id': 724378011, 'nickname': 'MASTRONICS COLOMBIA', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2021-05-25T14:05:13.000-04:00', 'tags': ['normal', 'mshops', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.co/MASTRONICS+COLOMBIA', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 276, 'completed': 3401, 'period': 'historic', 'ratings': {'negative': 0.08, 'neutral': 0.03, 'positive': 0.89}, 'total': 3677}, 'metrics': {'sales': {'period': '60 days', 'completed': 689}, 'claims': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 18, 'real_rate': 0.024}}, 'delayed_handling_time': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 36, 'real_rate': 0.0513}}, 'cancellations': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 2, 'real_rate': 0.0026}}}}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'CO', 'name': 'Colombia'}, 'state': {'id': 'CO-ANT', 'name': 'Antioquia'}, 'city': {'id': 'TUNPQ01BUjdjNWY5', 'name': 'Marinilla'}}","{'state_id': 'CO-ANT', 'state_name': 'Antioquia', 'city_id': 'TUNPQ01BUjdjNWY5', 'city_name': 'Marinilla'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '7498817', 'value_name': 'PowerVR GE8320', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '7498817', 'name': 'PowerVR GE8320', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '199791', 'value_name': 'Redmi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '199791', 'name': 'Redmi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '8786479', 'value_name': '9A', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '8786479', 'name': '9A', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '11366988', 'value_name': 'MediaTek MT6762G Helio G25', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11366988', 'name': 'MediaTek MT6762G Helio G25', 'struct': None, 'source': 4709228965570453}], 'source': 4709228965570453, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '2583040', 'value_name': '194 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 194, 'unit': 'g'}, 'values': [{'id': '2583040', 'name': '194 g', 'struct': {'unit': 'g', 'number': 194}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]","{'quantity': 36, 'amount': 9532.25, 'rate': 0, 'currency_id': 'COP'}",,True,,[],
MCO1518207822,Samsung Galaxy A22 5g Dual Sim 128 Gb Green 4 Gb Ram,new,678688-MLA48697047544_122021,MCO18360201,gold_special,https://www.mercadolibre.com.co/samsung-galaxy-a22-5g-dual-sim-128-gb-green-4-gb-ram/p/MCO18360201,buy_it_now,MCO,MCO1055,MCO-CELLPHONES,http://http2.mlstatic.com/D_678688-MLA48697047544_122021-I.jpg,COP,5,776625,,,5,1,,,True,True,"['immediate_payment', 'cart_eligible', 'best_seller_candidate']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'promise': None}",2043-04-24T04:00:00.000Z,"{'id': 687605437, 'nickname': 'DISTRIFC', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2020-12-14T10:05:29.000-04:00', 'tags': ['normal', 'mshops', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.co/DISTRIFC', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 130, 'completed': 1884, 'period': 'historic', 'ratings': {'negative': 0.01, 'neutral': 0.01, 'positive': 0.98}, 'total': 2014}, 'metrics': {'sales': {'period': '60 days', 'completed': 298}, 'claims': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 2, 'real_rate': 0.0063}}, 'delayed_handling_time': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 0, 'real_rate': 0}}, 'cancellations': {'period': '60 days', 'rate': 0, 'value': 0, 'excluded': {'real_value': 1, 'real_rate': 0.0031}}}}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'CO', 'name': 'Colombia'}, 'state': {'id': 'CO-VAC', 'name': 'Valle Del Cauca'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}}","{'state_id': 'CO-VAC', 'state_name': 'Valle Del Cauca', 'city_id': 'TUNPQ0NBTDYyZDA0', 'city_name': 'Cali'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '206', 'value_name': 'Samsung', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '206', 'name': 'Samsung', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '10487118', 'value_name': 'Mali-G57 MC2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '10487118', 'name': 'Mali-G57 MC2', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1505}], 'source': 1505, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '322977', 'value_name': 'Galaxy A', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '322977', 'name': 'Galaxy A', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '11521115', 'value_name': 'A22 5G Dual SIM', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11521115', 'name': 'A22 5G Dual SIM', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '10930278', 'value_name': 'MediaTek MT6833', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '10930278', 'name': 'MediaTek MT6833', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '2207820', 'value_name': '203 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 203, 'unit': 'g'}, 'values': [{'id': '2207820', 'name': '203 g', 'struct': {'unit': 'g', 'number': 203}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]","{'quantity': 36, 'amount': 21572.92, 'rate': 0, 'currency_id': 'COP'}",,True,,[],
MCO1295134601,Xiaomi Redmi Note 11 Pro Dual Sim 128 Gb Azul Estelar 6 Gb Ram,new,968258-MLA50696924557_072022,MCO19054923,gold_special,https://www.mercadolibre.com.co/xiaomi-redmi-note-11-pro-dual-sim-128-gb-azul-estelar-6-gb-ram/p/MCO19054923,buy_it_now,MCO,MCO1055,MCO-CELLPHONES,http://http2.mlstatic.com/D_968258-MLA50696924557_072022-I.jpg,COP,6,1599900,,,0,50,,,True,True,"['good_quality_thumbnail', 'immediate_payment', 'cart_eligible']","{'store_pick_up': False, 'free_shipping': True, 'logistic_type': 'xd_drop_off', 'mode': 'me2', 'tags': ['self_service_in', 'mandatory_free_shipping'], 'promise': None}",2043-05-10T04:00:00.000Z,"{'id': 1293501803, 'nickname': 'FLOREZOSMAN20230123175421', 'car_dealer': False, 'real_estate_agency': False, '_': False, 'registration_date': '2023-01-23T11:57:34.000-04:00', 'tags': ['normal', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.co/FLOREZOSMAN20230123175421', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': None, 'transactions': {'canceled': 0, 'completed': 30, 'period': 'historic', 'ratings': {'negative': 0, 'neutral': 1, 'positive': 0}, 'total': 30}, 'metrics': {'sales': {'period': '365 days', 'completed': 30}, 'claims': {'period': '365 days', 'rate': 0, 'value': 0}, 'delayed_handling_time': {'period': '365 days', 'rate': 0, 'value': 0}, 'cancellations': {'period': '365 days', 'rate': 0, 'value': 0}}}}","{'comment': '', 'address_line': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'CO', 'name': 'Colombia'}, 'state': {'id': 'CO-ANT', 'name': 'Antioquia'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}}","{'state_id': 'CO-ANT', 'state_name': 'Antioquia', 'city_id': 'TUNPQ01FRGRjNjc4', 'city_name': 'Medellín'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '59387', 'value_name': 'Xiaomi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '59387', 'name': 'Xiaomi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'GPU_MODEL', 'name': 'Modelo de GPU', 'value_id': '10487118', 'value_name': 'Mali-G57 MC2', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '10487118', 'name': 'Mali-G57 MC2', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '199791', 'value_name': 'Redmi', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '199791', 'name': 'Redmi', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '11600154', 'value_name': 'Note 11 Pro', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11600154', 'name': 'Note 11 Pro', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'PROCESSOR_MODEL', 'name': 'Modelo del procesador', 'value_id': '11578048', 'value_name': 'MediaTek Helio G96', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '11578048', 'name': 'MediaTek Helio G96', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '2263677', 'value_name': '202 g', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 202, 'unit': 'g'}, 'values': [{'id': '2263677', 'name': '202 g', 'struct': {'unit': 'g', 'number': 202}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]","{'quantity': 36, 'amount': 44441.67, 'rate': 0, 'currency_id': 'COP'}",,True,,[],
